X,Y,Z,formation
601138.52751869,7488054.76774255,825.,Jeerinah_Formation
601300.79127483,7486087.2309116,814.,Jeerinah_Formation
600397.32818045,7484723.26990516,691.,Jeerinah_Formation
610339.49999152,7489150.28195779,833.,Jeerinah_Formation
611486.72011968,7488322.70809191,868.,Jeerinah_Formation
610711.74032143,7487200.78151344,966.,Jeerinah_Formation
609288.40949545,7487475.85915682,743.,Jeerinah_Formation
608679.98865951,7487924.88773958,756.,Jeerinah_Formation
608043.68889612,7489188.41731709,989.,Jeerinah_Formation
606847.54980107,7490384.83931912,914.,Jeerinah_Formation
608561.27045367,7489681.87962392,891.,Jeerinah_Formation
610124.23164741,7489355.28879661,833.,Jeerinah_Formation
634539.9744125451,7463144.524456895,640.,Jeerinah_Formation
638233.14950724,7463078.24009823,665.,Jeerinah_Formation
639454.38900657,7463388.72246348,714.,Jeerinah_Formation
642148.88896479,7464512.63922829,686.,Jeerinah_Formation
535417.41028137,7467541.25858049,423.,Mount_Roe_Basalt
535998.38985508,7468015.25198655,423.,Mount_Roe_Basalt
536291.33981015,7468096.74972715,423.,Mount_Roe_Basalt
537455.30050376,7468147.77789254,443.,Mount_Roe_Basalt
539188.60996577,7468889.33813761,443.,Mount_Roe_Basalt
541269.45161304,7470507.40954371,456.,Mount_Roe_Basalt
541865.91807046,7472105.45279372,449.,Mount_Roe_Basalt
542251.3108826,7472288.96938789,455.,Mount_Roe_Basalt
544367.55807448,7472635.53950904,448.,Mount_Roe_Basalt
537833.39053655,7468177.28922757,427.,Mount_Roe_Basalt
538882.67074581,7468750.81924751,417.,Mount_Roe_Basalt
631439.60254674,7423836.88141513,520.,Beasley_River_Quartzite
630816.23190079,7423913.2109908,504.,Beasley_River_Quartzite
630697.39934111,7424327.13995961,503.,Beasley_River_Quartzite
631472.23874487,7424930.20992724,508.,Beasley_River_Quartzite
634044.78044398,7425598.3582495,512.,Beasley_River_Quartzite
634816.90967002,7425531.87994023,514.,Beasley_River_Quartzite
635091.80863115,7425165.48061211,513.,Beasley_River_Quartzite
634778.68100321,7424798.06114871,513.,Beasley_River_Quartzite
632091.48008391,7423985.01047113,520.,Beasley_River_Quartzite
631715.36164847,7423885.93121801,520.,Beasley_River_Quartzite
564285.5327838376,7428037.936607265,373.,Mount_McGrath_Formation
565258.4203796,7427460.3225378,445.,Mount_McGrath_Formation
566429.79097324,7426923.84770675,403.,Mount_McGrath_Formation
560453.4154261235,7429642.604481553,359.,Mount_McGrath_Formation
560770.22026376,7429540.20060971,395.,Mount_McGrath_Formation
562269.92931532,7429036.72108436,383.,Mount_McGrath_Formation
578217.0128097746,7422929.586941348,448.,Mount_McGrath_Formation
578822.93052838,7422612.37823599,403.,Mount_McGrath_Formation
579529.28907317,7422301.38097296,403.,Mount_McGrath_Formation
